Country_Name,Country_Code,Indicator_Name,Indicator_Code,Year_Column,Value_Column
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1980,0.0
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1981,0.0
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1982,0.0
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1983,0.0
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1984,0.0
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1985,0.0
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1986,0.0
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1987,0.0
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1988,0.0
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1989,0.0
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1990,0.0
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1991,0.0
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1992,0.0
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1993,0.0
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1994,0.0
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,0.0
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1996,0.0
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1997,0.0
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1998,0.0
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1999,0.0
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2000,1.61359095573425
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2001,4.07457399368286
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2002,9.40915775299072
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2003,14.7385063171387
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2004,20.0649681091309
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,25.3908939361572
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,30.7186908721924
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2007,36.0510101318359
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2008,42.4000015258789
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2009,46.7400512695313
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2010,42.7000007629395
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2011,43.2220191955566
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2012,69.0999984741211
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2013,68.2906494140625
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2014,89.5
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,71.5
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2016,97.6999969482422
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2017,97.6999969482422
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,96.6161346435547
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,97.6999969482422
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,97.6999969482422
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,0.0
Africa Western and Central,AFW,Access to electricity (% of population),EG.ELC.ACCS.ZS,1960,0.0
Africa Western and Central,AFW,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
Africa Western and Central,AFW,Access to electricity (% of population),EG.ELC.ACCS.ZS,1962,0.0
Africa Western and Central,AFW,Access to electricity (% of population),EG.ELC.ACCS.ZS,1963,0.0
Africa Western and Central,AFW,Access to electricity (% of population),EG.ELC.ACCS.ZS,1964,0.0
Africa Western and Central,AFW,Access to electricity (% of population),EG.ELC.ACCS.ZS,1965,0.0
Africa Western and Central,AFW,Access to electricity (% of population),EG.ELC.ACCS.ZS,1966,0.0
Africa Western and Central,AFW,Access to electricity (% of population),EG.ELC.ACCS.ZS,1967,0.0
Africa Western and Central,AFW,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,0.0
Africa Western and Central,AFW,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,0.0
Africa Western and Central,AFW,Access to electricity (% of population),EG.ELC.ACCS.ZS,1970,0.0
Africa Western and Central,AFW,Access to electricity (% of population),EG.ELC.ACCS.ZS,1971,0.0
Africa Western and Central,AFW,Access to electricity (% of population),EG.ELC.ACCS.ZS,1972,0.0
Africa Western and Central,AFW,Access to electricity (% of population),EG.ELC.ACCS.ZS,1973,0.0
Africa Western and Central,AFW,Access to electricity (% of population),EG.ELC.ACCS.ZS,1974,0.0
Africa Western and Central,AFW,Access to electricity (% of population),EG.ELC.ACCS.ZS,1975,0.0
Africa Western and Central,AFW,Access to electricity (% of population),EG.ELC.ACCS.ZS,1976,0.0
Africa Western and Central,AFW,Access to electricity (% of population),EG.ELC.ACCS.ZS,1977,0.0
Africa Western and Central,AFW,Access to electricity (% of population),EG.ELC.ACCS.ZS,1978,0.0
Africa Western and Central,AFW,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
Africa Western and Central,AFW,Access to electricity (% of population),EG.ELC.ACCS.ZS,1980,0.0
Africa Western and Central,AFW,Access to electricity (% of population),EG.ELC.ACCS.ZS,1981,0.0
Africa Western and Central,AFW,Access to electricity (% of population),EG.ELC.ACCS.ZS,1982,0.0
Africa Western and Central,AFW,Access to electricity (% of population),EG.ELC.ACCS.ZS,1983,0.0
Africa Western and Central,AFW,Access to electricity (% of population),EG.ELC.ACCS.ZS,1984,0.0
Africa Western and Central,AFW,Access to electricity (% of population),EG.ELC.ACCS.ZS,1985,0.0
Africa Western and Central,AFW,Access to electricity (% of population),EG.ELC.ACCS.ZS,1986,0.0
Africa Western and Central,AFW,Access to electricity (% of population),EG.ELC.ACCS.ZS,1987,0.0
Africa Western and Central,AFW,Access to electricity (% of population),EG.ELC.ACCS.ZS,1988,0.0
Africa Western and Central,AFW,Access to electricity (% of population),EG.ELC.ACCS.ZS,1989,0.0
Africa Western and Central,AFW,Access to electricity (% of population),EG.ELC.ACCS.ZS,1990,0.0
Africa Western and Central,AFW,Access to electricity (% of population),EG.ELC.ACCS.ZS,1991,0.0
Africa Western and Central,AFW,Access to electricity (% of population),EG.ELC.ACCS.ZS,1992,0.0
Africa Western and Central,AFW,Access to electricity (% of population),EG.ELC.ACCS.ZS,1993,31.693097179462
Africa Western and Central,AFW,Access to electricity (% of population),EG.ELC.ACCS.ZS,1994,32.7147377322154
Africa Western and Central,AFW,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,33.7036843102083
Africa Western and Central,AFW,Access to electricity (% of population),EG.ELC.ACCS.ZS,1996,32.7481580577382
Africa Western and Central,AFW,Access to electricity (% of population),EG.ELC.ACCS.ZS,1997,32.5525403604148
Africa Western and Central,AFW,Access to electricity (% of population),EG.ELC.ACCS.ZS,1998,33.5426904565568
Africa Western and Central,AFW,Access to electricity (% of population),EG.ELC.ACCS.ZS,1999,34.8994774694566
Africa Western and Central,AFW,Access to electricity (% of population),EG.ELC.ACCS.ZS,2000,34.1506868375937
Africa Western and Central,AFW,Access to electricity (% of population),EG.ELC.ACCS.ZS,2001,35.2664611200848
Africa Western and Central,AFW,Access to electricity (% of population),EG.ELC.ACCS.ZS,2002,35.7619670291462
Africa Western and Central,AFW,Access to electricity (% of population),EG.ELC.ACCS.ZS,2003,39.8762372875298
Africa Western and Central,AFW,Access to electricity (% of population),EG.ELC.ACCS.ZS,2004,37.5459599039409
Africa Western and Central,AFW,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,37.8470361622623
Africa Western and Central,AFW,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,39.8365592945576
Africa Western and Central,AFW,Access to electricity (% of population),EG.ELC.ACCS.ZS,2007,40.7887788535868
Africa Western and Central,AFW,Access to electricity (% of population),EG.ELC.ACCS.ZS,2008,41.7446576260947
Africa Western and Central,AFW,Access to electricity (% of population),EG.ELC.ACCS.ZS,2009,41.8168606925896
Africa Western and Central,AFW,Access to electricity (% of population),EG.ELC.ACCS.ZS,2010,41.7998579561914
Africa Western and Central,AFW,Access to electricity (% of population),EG.ELC.ACCS.ZS,2011,45.9114739780796
Africa Western and Central,AFW,Access to electricity (% of population),EG.ELC.ACCS.ZS,2012,44.1679733535959
Africa Western and Central,AFW,Access to electricity (% of population),EG.ELC.ACCS.ZS,2013,47.0483161636866
Africa Western and Central,AFW,Access to electricity (% of population),EG.ELC.ACCS.ZS,2014,47.5993227916858
Africa Western and Central,AFW,Access to electricity (% of population),EG.ELC.ACCS.ZS,2015,46.7662943639277
Africa Western and Central,AFW,Access to electricity (% of population),EG.ELC.ACCS.ZS,2016,50.9534866843105
Africa Western and Central,AFW,Access to electricity (% of population),EG.ELC.ACCS.ZS,2017,48.8611912179155
Africa Western and Central,AFW,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,51.2597116422012
Africa Western and Central,AFW,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,51.2901929896648
Africa Western and Central,AFW,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,52.1116010037919
Africa Western and Central,AFW,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,0.0
Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1960,0.0
Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1961,0.0
Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1962,0.0
Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1963,0.0
Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1964,0.0
Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1965,0.0
Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1966,0.0
Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1967,0.0
Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,0.0
Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,0.0
Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1970,0.0
Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1971,0.0
Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1972,0.0
Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1973,0.0
Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1974,0.0
Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1975,0.0
Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1976,0.0
Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1977,0.0
Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1978,0.0
Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1980,0.0
Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1981,0.0
Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1982,0.0
Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1983,0.0
Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1984,0.0
Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1985,0.0
Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1986,0.0
Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1987,0.0
Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1988,0.0
Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1989,0.0
Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1990,0.0
Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1991,0.0
Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1992,0.0
Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1993,0.0
Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1994,0.0
Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995,0.0
Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1996,0.0
Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1997,0.0
Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1998,0.0
Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1999,0.0
Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2000,24.2127437591553
Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2001,20.0
Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2002,26.3521175384521
Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2003,27.4127769470215
Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2004,28.4705505371094
Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,29.5277862548828
Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006,30.5868949890137
Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2007,37.5
Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2008,38.4900016784668
Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2009,33.802188873291
